listener,sentence,snr,talker,filename
25,46-05,-3.0,NWM084,NWM084_46-05_-3.0.wav
25,23-08,+1.0,NWM085,NWM085_23-08_+1.0.wav
25,60-10,+0.0,NWM086,NWM086_60-10_+0.0.wav
25,19-07,+2.0,NWF143,NWF143_19-07_+2.0.wav
25,04-08,-3.0,NWM004,NWM004_04-08_-3.0.wav
25,16-10,+2.0,NWF008,NWF008_16-10_+2.0.wav
25,67-05,-1.0,NWF133,NWF133_67-05_-1.0.wav
25,05-05,-1.0,NWM007,NWM007_05-05_-1.0.wav
25,51-06,+0.0,NWM002,NWM002_51-06_+0.0.wav
25,27-07,-1.0,NWM004,NWM004_27-07_-1.0.wav
25,28-01,+1.0,NWM007,NWM007_28-01_+1.0.wav
25,03-10,-1.0,NWF008,NWF008_03-10_-1.0.wav
25,40-06,+0.0,NWF137,NWF137_40-06_+0.0.wav
25,06-01,+1.0,NWF135,NWF135_06-01_+1.0.wav
25,68-08,-2.0,NWF140,NWF140_68-08_-2.0.wav
25,62-06,+2.0,NWF003,NWF003_62-06_+2.0.wav
25,06-10,-1.0,NWF140,NWF140_06-10_-1.0.wav
25,47-04,-2.0,NWM085,NWM085_47-04_-2.0.wav
25,53-09,-1.0,NWF135,NWF135_53-09_-1.0.wav
25,60-09,-1.0,NWM085,NWM085_60-09_-1.0.wav
25,56-10,+1.0,NWM055,NWM055_56-10_+1.0.wav
25,22-03,+1.0,NWM079,NWM079_22-03_+1.0.wav
25,31-10,+2.0,NWF142,NWF142_31-10_+2.0.wav
25,44-10,+2.0,NWM078,NWM078_44-10_+2.0.wav
25,18-02,+2.0,NWF135,NWF135_18-02_+2.0.wav
25,22-02,+0.0,NWM078,NWM078_22-02_+0.0.wav
25,10-06,-1.0,NWM078,NWM078_10-06_-1.0.wav
25,23-09,+2.0,NWM085,NWM085_23-09_+2.0.wav
25,01-07,+2.0,NWF002,NWF002_01-07_+2.0.wav
25,24-07,-2.0,NWF002,NWF002_24-07_-2.0.wav
25,70-02,-1.0,NWF142,NWF142_70-02_-1.0.wav
25,58-08,+0.0,NWM081,NWM081_58-08_+0.0.wav
25,07-09,+1.0,NWF143,NWF143_07-09_+1.0.wav
25,56-08,-1.0,NWF143,NWF143_56-08_-1.0.wav
25,20-04,-2.0,NWM055,NWM055_20-04_-2.0.wav
25,30-04,-2.0,NWF136,NWF136_30-04_-2.0.wav
25,45-01,-3.0,NWM079,NWM079_45-01_-3.0.wav
25,39-10,-1.0,NWF136,NWF136_39-10_-1.0.wav
25,22-06,-3.0,NWM081,NWM081_22-06_-3.0.wav
25,12-10,-1.0,NWM084,NWM084_12-10_-1.0.wav
25,50-01,-3.0,NWF008,NWF008_50-01_-3.0.wav
25,14-04,-3.0,NWF002,NWF002_14-04_-3.0.wav
25,13-03,+1.0,NWM086,NWM086_13-03_+1.0.wav
25,49-05,+1.0,NWF003,NWF003_49-05_+1.0.wav
25,19-10,-3.0,NWF144,NWF144_19-10_-3.0.wav
25,61-09,+1.0,NWF002,NWF002_61-09_+1.0.wav
25,34-02,+2.0,NWM079,NWM079_34-02_+2.0.wav
25,02-01,-3.0,NWF003,NWF003_02-01_-3.0.wav
25,05-02,-2.0,NWM005,NWM005_05-02_-2.0.wav
25,37-01,-2.0,NWM086,NWM086_37-01_-2.0.wav
25,06-09,-2.0,NWF139,NWF139_06-09_-2.0.wav
25,24-09,-1.0,NWF003,NWF003_24-09_-1.0.wav
25,60-03,-3.0,NWM083,NWM083_60-03_-3.0.wav
25,45-05,-1.0,NWM081,NWM081_45-05_-1.0.wav
25,25-01,+0.0,NWF004,NWF004_25-01_+0.0.wav
25,13-07,+2.0,NWM086,NWM086_13-07_+2.0.wav
25,34-08,-1.0,NWM082,NWM082_34-08_-1.0.wav
25,57-06,-3.0,NWM078,NWM078_57-06_-3.0.wav
25,23-07,+0.0,NWM084,NWM084_23-07_+0.0.wav
25,15-06,-1.0,NWF004,NWF004_15-06_-1.0.wav
25,64-06,-1.0,NWF009,NWF009_64-06_-1.0.wav
25,30-06,-1.0,NWF137,NWF137_30-06_-1.0.wav
25,67-06,+0.0,NWF135,NWF135_67-06_+0.0.wav
25,13-01,+0.0,NWM085,NWM085_13-01_+0.0.wav
25,08-07,-2.0,NWM077,NWM077_08-07_-2.0.wav
25,67-10,+2.0,NWF137,NWF137_67-10_+2.0.wav
25,55-02,+1.0,NWF137,NWF137_55-02_+1.0.wav
25,37-05,-1.0,NWF002,NWF002_37-05_-1.0.wav
25,70-04,+0.0,NWF143,NWF143_70-04_+0.0.wav
25,66-05,-3.0,NWM005,NWM005_66-05_-3.0.wav
25,08-02,+1.0,NWF004,NWF004_08-02_+1.0.wav
25,34-06,-2.0,NWM081,NWM081_34-06_-2.0.wav
25,39-01,-3.0,NWF133,NWF133_39-01_-3.0.wav
25,71-05,-3.0,NWM077,NWM077_71-05_-3.0.wav
25,53-01,-3.0,NWM007,NWM007_53-01_-3.0.wav
25,34-10,+0.0,NWM083,NWM083_34-10_+0.0.wav
25,04-02,+0.0,NWF009,NWF009_04-02_+0.0.wav
25,52-10,+2.0,NWM005,NWM005_52-10_+2.0.wav
25,17-03,-2.0,NWM004,NWM004_17-03_-2.0.wav
25,07-10,+2.0,NWF144,NWF144_07-10_+2.0.wav
25,16-02,-3.0,NWM002,NWM002_16-02_-3.0.wav
25,34-05,-3.0,NWM080,NWM080_34-05_-3.0.wav
25,19-02,+0.0,NWF140,NWF140_19-02_+0.0.wav
25,41-09,+0.0,NWM055,NWM055_41-09_+0.0.wav
25,57-09,-2.0,NWM079,NWM079_57-09_-2.0.wav
25,71-06,-2.0,NWM078,NWM078_71-06_-2.0.wav
25,36-10,-3.0,NWM085,NWM085_36-10_-3.0.wav
25,31-03,+0.0,NWF139,NWF139_31-03_+0.0.wav
25,18-05,-2.0,NWF137,NWF137_18-05_-2.0.wav
25,60-07,-2.0,NWM084,NWM084_60-07_-2.0.wav
25,10-09,+0.0,NWM079,NWM079_10-09_+0.0.wav
25,23-01,-1.0,NWM083,NWM083_23-01_-1.0.wav
25,42-09,+1.0,NWM077,NWM077_42-09_+1.0.wav
25,40-10,-3.0,NWF142,NWF142_40-10_-3.0.wav
25,25-04,+2.0,NWF009,NWF009_25-04_+2.0.wav
25,18-06,-1.0,NWF139,NWF139_18-06_-1.0.wav
25,55-07,-3.0,NWF140,NWF140_55-07_-3.0.wav
25,47-01,+0.0,NWM004,NWM004_47-01_+0.0.wav
25,05-07,+0.0,NWF133,NWF133_05-07_+0.0.wav
25,36-01,+1.0,NWM084,NWM084_36-01_+1.0.wav
25,11-07,-3.0,NWM082,NWM082_11-07_-3.0.wav
25,67-09,+1.0,NWF136,NWF136_67-09_+1.0.wav
25,27-06,-2.0,NWM002,NWM002_27-06_-2.0.wav
25,50-06,-2.0,NWF009,NWF009_50-06_-2.0.wav
25,72-06,+1.0,NWM081,NWM081_72-06_+1.0.wav
25,34-01,+1.0,NWM078,NWM078_34-01_+1.0.wav
25,31-01,-2.0,NWM001,NWM001_31-01_-2.0.wav
25,45-10,+1.0,NWM083,NWM083_45-10_+1.0.wav
25,45-08,+0.0,NWM082,NWM082_45-08_+0.0.wav
25,56-07,+1.0,NWM005,NWM005_56-07_+1.0.wav
25,55-04,+2.0,NWF139,NWF139_55-04_+2.0.wav
25,63-05,-3.0,NWF004,NWF004_63-05_-3.0.wav
25,17-05,-1.0,NWM005,NWM005_17-05_-1.0.wav
25,55-01,+0.0,NWF136,NWF136_55-01_+0.0.wav
25,30-02,-3.0,NWF135,NWF135_30-02_-3.0.wav
25,33-08,+0.0,NWM077,NWM077_33-08_+0.0.wav
25,06-05,-3.0,NWF137,NWF137_06-05_-3.0.wav
25,17-06,+0.0,NWM007,NWM007_17-06_+0.0.wav
25,22-01,-1.0,NWM077,NWM077_22-01_-1.0.wav
25,24-02,-3.0,NWM086,NWM086_24-02_-3.0.wav
25,33-01,-2.0,NWF144,NWF144_33-01_-2.0.wav
25,04-05,+2.0,NWM002,NWM002_04-05_+2.0.wav
25,46-02,+2.0,NWM083,NWM083_46-02_+2.0.wav
25,10-10,+1.0,NWM080,NWM080_10-10_+1.0.wav
25,11-05,+2.0,NWM081,NWM081_11-05_+2.0.wav
25,59-05,+2.0,NWM082,NWM082_59-05_+2.0.wav
25,65-08,+0.0,NWM001,NWM001_65-08_+0.0.wav
25,12-03,-2.0,NWM083,NWM083_12-03_-2.0.wav
25,16-01,+2.0,NWM001,NWM001_16-01_+2.0.wav
25,19-06,+1.0,NWF142,NWF142_19-06_+1.0.wav
25,58-03,-1.0,NWM080,NWM080_58-03_-1.0.wav
25,39-04,-2.0,NWF135,NWF135_39-04_-2.0.wav
25,06-04,+2.0,NWF136,NWF136_06-04_+2.0.wav
25,59-04,+1.0,NWM082,NWM082_59-04_+1.0.wav
25,51-04,-1.0,NWM001,NWM001_51-04_-1.0.wav
25,14-06,-2.0,NWF003,NWF003_14-06_-2.0.wav
25,22-04,+2.0,NWM080,NWM080_22-04_+2.0.wav
25,28-08,+2.0,NWF133,NWF133_28-08_+2.0.wav
25,56-02,-2.0,NWF142,NWF142_56-02_-2.0.wav
25,15-09,+1.0,NWF009,NWF009_15-09_+1.0.wav
25,49-08,+2.0,NWF004,NWF004_49-08_+2.0.wav
26,67-10,+1.0,NWM004,NWM004_67-10_+1.0.wav
26,30-04,-3.0,NWM002,NWM002_30-04_-3.0.wav
26,67-09,+0.0,NWM002,NWM002_67-09_+0.0.wav
26,18-05,-3.0,NWM004,NWM004_18-05_-3.0.wav
26,22-08,+2.0,NWM085,NWM085_22-08_+2.0.wav
26,12-10,-2.0,NWM078,NWM078_12-10_-2.0.wav
26,18-04,+2.0,NWM002,NWM002_18-04_+2.0.wav
26,53-09,-2.0,NWM001,NWM001_53-09_-2.0.wav
26,27-09,-1.0,NWF004,NWF004_27-09_-1.0.wav
26,34-02,+1.0,NWF142,NWF142_34-02_+1.0.wav
26,56-07,+0.0,NWF004,NWF004_56-07_+0.0.wav
26,04-05,+1.0,NWF002,NWF002_04-05_+1.0.wav
26,49-05,+0.0,NWM082,NWM082_49-05_+0.0.wav
26,40-10,+2.0,NWF133,NWF133_40-10_+2.0.wav
26,16-02,+2.0,NWF002,NWF002_16-02_+2.0.wav
26,65-03,+1.0,NWF008,NWF008_65-03_+1.0.wav
26,33-08,-1.0,NWF139,NWF139_33-08_-1.0.wav
26,49-08,+1.0,NWM083,NWM083_49-08_+1.0.wav
26,45-05,-2.0,NWF144,NWF144_45-05_-2.0.wav
26,58-03,-2.0,NWF143,NWF143_58-03_-2.0.wav
26,59-05,+1.0,NWM055,NWM055_59-05_+1.0.wav
26,37-01,-3.0,NWM080,NWM080_37-01_-3.0.wav
26,17-05,-2.0,NWF004,NWF004_17-05_-2.0.wav
26,07-08,-1.0,NWF133,NWF133_07-08_-1.0.wav
26,24-09,-2.0,NWM082,NWM082_24-09_-2.0.wav
26,16-01,+1.0,NWM086,NWM086_16-01_+1.0.wav
26,11-05,+1.0,NWF144,NWF144_11-05_+1.0.wav
26,40-07,+0.0,NWM005,NWM005_40-07_+0.0.wav
26,47-04,-3.0,NWM079,NWM079_47-04_-3.0.wav
26,60-03,+2.0,NWM077,NWM077_60-03_+2.0.wav
26,51-06,-1.0,NWF002,NWF002_51-06_-1.0.wav
26,56-10,+0.0,NWF137,NWF137_56-10_+0.0.wav
26,34-10,-1.0,NWM077,NWM077_34-10_-1.0.wav
26,55-07,+2.0,NWM007,NWM007_55-07_+2.0.wav
26,38-02,-2.0,NWF002,NWF002_38-02_-2.0.wav
26,06-04,+1.0,NWM002,NWM002_06-04_+1.0.wav
26,62-06,+1.0,NWM082,NWM082_62-06_+1.0.wav
26,39-01,+2.0,NWF009,NWF009_39-01_+2.0.wav
26,28-01,+0.0,NWF008,NWF008_28-01_+0.0.wav
26,04-02,-1.0,NWM085,NWM085_04-02_-1.0.wav
26,02-06,-3.0,NWM083,NWM083_02-06_-3.0.wav
26,37-05,-2.0,NWM081,NWM081_37-05_-2.0.wav
26,34-01,+0.0,NWF140,NWF140_34-01_+0.0.wav
26,27-06,-3.0,NWF002,NWF002_27-06_-3.0.wav
26,47-01,-1.0,NWF003,NWF003_47-01_-1.0.wav
26,36-10,+2.0,NWM079,NWM079_36-10_+2.0.wav
26,18-01,+0.0,NWF009,NWF009_18-01_+0.0.wav
26,40-09,+1.0,NWM007,NWM007_40-09_+1.0.wav
26,19-07,+1.0,NWF135,NWF135_19-07_+1.0.wav
26,30-02,+2.0,NWM001,NWM001_30-02_+2.0.wav
26,33-01,-3.0,NWF136,NWF136_33-01_-3.0.wav
26,45-10,+0.0,NWM077,NWM077_45-10_+0.0.wav
26,17-06,-1.0,NWF008,NWF008_17-06_-1.0.wav
26,48-01,-2.0,NWM080,NWM080_48-01_-2.0.wav
26,57-09,-3.0,NWF142,NWF142_57-09_-3.0.wav
26,65-09,+0.0,NWF002,NWF002_65-09_+0.0.wav
26,15-09,+0.0,NWM085,NWM085_15-09_+0.0.wav
26,46-05,+2.0,NWM078,NWM078_46-05_+2.0.wav
26,57-06,+2.0,NWF140,NWF140_57-06_+2.0.wav
26,41-02,-3.0,NWF135,NWF135_41-02_-3.0.wav
26,45-01,+2.0,NWF142,NWF142_45-01_+2.0.wav
26,68-02,+2.0,NWM005,NWM005_68-02_+2.0.wav
26,55-02,+0.0,NWM004,NWM004_55-02_+0.0.wav
26,07-10,+1.0,NWF136,NWF136_07-10_+1.0.wav
26,16-10,+1.0,NWM084,NWM084_16-10_+1.0.wav
26,70-09,+1.0,NWF137,NWF137_70-09_+1.0.wav
26,67-05,-2.0,NWF009,NWF009_67-05_-2.0.wav
26,19-10,+2.0,NWF136,NWF136_19-10_+2.0.wav
26,37-09,-1.0,NWM082,NWM082_37-09_-1.0.wav
26,28-08,+1.0,NWF009,NWF009_28-08_+1.0.wav
26,02-01,+2.0,NWM082,NWM082_02-01_+2.0.wav
26,72-05,-1.0,NWF143,NWF143_72-05_-1.0.wav
26,63-05,+2.0,NWM083,NWM083_63-05_+2.0.wav
26,23-08,+0.0,NWM079,NWM079_23-08_+0.0.wav
26,56-08,-2.0,NWF135,NWF135_56-08_-2.0.wav
26,60-07,-3.0,NWM078,NWM078_60-07_-3.0.wav
26,22-01,-2.0,NWF139,NWF139_22-01_-2.0.wav
26,58-08,-1.0,NWF144,NWF144_58-08_-1.0.wav
26,06-10,-2.0,NWM007,NWM007_06-10_-2.0.wav
26,45-08,-1.0,NWM055,NWM055_45-08_-1.0.wav
26,23-01,-2.0,NWM077,NWM077_23-01_-2.0.wav
26,31-10,+1.0,NWF133,NWF133_31-10_+1.0.wav
26,08-02,+0.0,NWM083,NWM083_08-02_+0.0.wav
26,64-05,-3.0,NWM084,NWM084_64-05_-3.0.wav
26,26-09,+2.0,NWM086,NWM086_26-09_+2.0.wav
26,33-05,-2.0,NWF137,NWF137_33-05_-2.0.wav
26,36-01,+0.0,NWM078,NWM078_36-01_+0.0.wav
26,40-06,-1.0,NWM004,NWM004_40-06_-1.0.wav
26,07-09,+0.0,NWF135,NWF135_07-09_+0.0.wav
26,67-06,-1.0,NWM001,NWM001_67-06_-1.0.wav
26,20-04,-3.0,NWF137,NWF137_20-04_-3.0.wav
26,56-09,-1.0,NWF136,NWF136_56-09_-1.0.wav
26,12-03,-3.0,NWM077,NWM077_12-03_-3.0.wav
26,18-02,+1.0,NWM001,NWM001_18-02_+1.0.wav
26,13-03,+0.0,NWM080,NWM080_13-03_+0.0.wav
26,08-04,+2.0,NWF137,NWF137_08-04_+2.0.wav
26,71-06,-3.0,NWF140,NWF140_71-06_-3.0.wav
26,46-02,+1.0,NWM077,NWM077_46-02_+1.0.wav
26,05-07,-1.0,NWF009,NWF009_05-07_-1.0.wav
26,66-05,+2.0,NWF004,NWF004_66-05_+2.0.wav
26,25-01,-1.0,NWM083,NWM083_25-01_-1.0.wav
26,60-10,-1.0,NWM080,NWM080_60-10_-1.0.wav
26,04-04,+0.0,NWM086,NWM086_04-04_+0.0.wav
26,18-06,-2.0,NWM005,NWM005_18-06_-2.0.wav
26,15-07,-1.0,NWM084,NWM084_15-07_-1.0.wav
26,27-07,-2.0,NWF003,NWF003_27-07_-2.0.wav
26,70-02,-2.0,NWF133,NWF133_70-02_-2.0.wav
26,31-04,+0.0,NWM007,NWM007_31-04_+0.0.wav
26,53-03,-3.0,NWF009,NWF009_53-03_-3.0.wav
26,65-08,-1.0,NWM086,NWM086_65-08_-1.0.wav
26,10-06,-2.0,NWF140,NWF140_10-06_-2.0.wav
26,39-10,-2.0,NWM002,NWM002_39-10_-2.0.wav
26,08-07,-3.0,NWF139,NWF139_08-07_-3.0.wav
26,68-08,-3.0,NWM007,NWM007_68-08_-3.0.wav
26,06-09,-3.0,NWM005,NWM005_06-09_-3.0.wav
26,32-09,+2.0,NWF135,NWF135_32-09_+2.0.wav
26,23-09,+1.0,NWM079,NWM079_23-09_+1.0.wav
26,10-10,+0.0,NWF143,NWF143_10-10_+0.0.wav
26,22-02,-1.0,NWF140,NWF140_22-02_-1.0.wav
26,11-07,+2.0,NWM055,NWM055_11-07_+2.0.wav
26,64-06,-2.0,NWM085,NWM085_64-06_-2.0.wav
26,19-06,+0.0,NWF133,NWF133_19-06_+0.0.wav
26,53-01,+2.0,NWF008,NWF008_53-01_+2.0.wav
26,72-06,+0.0,NWF144,NWF144_72-06_+0.0.wav
26,57-02,+1.0,NWF139,NWF139_57-02_+1.0.wav
26,41-08,-2.0,NWF136,NWF136_41-08_-2.0.wav
26,56-02,-3.0,NWF133,NWF133_56-02_-3.0.wav
26,13-01,-1.0,NWM079,NWM079_13-01_-1.0.wav
26,31-01,-3.0,NWM086,NWM086_31-01_-3.0.wav
26,19-02,-1.0,NWM007,NWM007_19-02_-1.0.wav
26,39-04,-3.0,NWM001,NWM001_39-04_-3.0.wav
26,34-08,-2.0,NWM055,NWM055_34-08_-2.0.wav
26,04-08,+2.0,NWF003,NWF003_04-08_+2.0.wav
26,22-04,+1.0,NWF143,NWF143_22-04_+1.0.wav
26,23-07,-1.0,NWM078,NWM078_23-07_-1.0.wav
26,70-04,-1.0,NWF135,NWF135_70-04_-1.0.wav
26,17-03,-3.0,NWF003,NWF003_17-03_-3.0.wav
26,70-06,+0.0,NWF136,NWF136_70-06_+0.0.wav
26,05-02,-3.0,NWF004,NWF004_05-02_-3.0.wav
26,59-04,+0.0,NWM055,NWM055_59-04_+0.0.wav
26,52-07,+0.0,NWF003,NWF003_52-07_+0.0.wav
26,50-06,-3.0,NWM085,NWM085_50-06_-3.0.wav
26,42-09,+0.0,NWF139,NWF139_42-09_+0.0.wav
26,25-04,+1.0,NWM085,NWM085_25-04_+1.0.wav
26,22-07,-3.0,NWM055,NWM055_22-07_-3.0.wav
26,50-01,+2.0,NWM084,NWM084_50-01_+2.0.wav
26,24-07,-3.0,NWM081,NWM081_24-07_-3.0.wav
26,67-01,-3.0,NWF008,NWF008_67-01_-3.0.wav
26,03-10,-2.0,NWM084,NWM084_03-10_-2.0.wav
26,45-02,-3.0,NWF143,NWF143_45-02_-3.0.wav
26,48-03,-1.0,NWM081,NWM081_48-03_-1.0.wav
26,52-10,+1.0,NWF004,NWF004_52-10_+1.0.wav
26,34-06,-3.0,NWF144,NWF144_34-06_-3.0.wav
26,15-06,-2.0,NWM083,NWM083_15-06_-2.0.wav
26,22-06,+2.0,NWF144,NWF144_22-06_+2.0.wav
26,34-05,+2.0,NWF143,NWF143_34-05_+2.0.wav
26,13-07,+1.0,NWM080,NWM080_13-07_+1.0.wav
26,60-09,-2.0,NWM079,NWM079_60-09_-2.0.wav
26,55-01,-1.0,NWM002,NWM002_55-01_-1.0.wav
26,66-01,+1.0,NWF003,NWF003_66-01_+1.0.wav
26,01-07,+1.0,NWM081,NWM081_01-07_+1.0.wav
26,31-03,-1.0,NWM005,NWM005_31-03_-1.0.wav
26,41-09,-1.0,NWF137,NWF137_41-09_-1.0.wav
26,51-04,-2.0,NWM086,NWM086_51-04_-2.0.wav
26,44-10,+1.0,NWF140,NWF140_44-10_+1.0.wav
26,06-05,+2.0,NWM004,NWM004_06-05_+2.0.wav
26,05-05,-2.0,NWF008,NWF008_05-05_-2.0.wav
26,30-06,-2.0,NWM004,NWM004_30-06_-2.0.wav
26,36-08,+1.0,NWM078,NWM078_36-08_+1.0.wav
26,24-02,+2.0,NWM080,NWM080_24-02_+2.0.wav
26,10-09,-1.0,NWF142,NWF142_10-09_-1.0.wav
26,22-03,+0.0,NWF142,NWF142_22-03_+0.0.wav
26,71-05,+2.0,NWF139,NWF139_71-05_+2.0.wav
26,25-02,+0.0,NWM084,NWM084_25-02_+0.0.wav
26,06-01,+0.0,NWM001,NWM001_06-01_+0.0.wav
26,55-04,+1.0,NWM005,NWM005_55-04_+1.0.wav
26,71-08,-2.0,NWF142,NWF142_71-08_-2.0.wav
26,61-09,+0.0,NWM081,NWM081_61-09_+0.0.wav
26,14-04,+2.0,NWM081,NWM081_14-04_+2.0.wav
26,14-06,-3.0,NWM082,NWM082_14-06_-3.0.wav
27,65-09,-1.0,NWM081,NWM081_65-09_-1.0.wav
27,16-02,+1.0,NWM081,NWM081_16-02_+1.0.wav
27,27-09,-2.0,NWM083,NWM083_27-09_-2.0.wav
27,20-04,+2.0,NWM004,NWM004_20-04_+2.0.wav
27,34-06,+2.0,NWF136,NWF136_34-06_+2.0.wav
27,45-05,-3.0,NWF136,NWF136_45-05_-3.0.wav
27,19-02,-2.0,NWF008,NWF008_19-02_-2.0.wav
27,34-08,-3.0,NWF137,NWF137_34-08_-3.0.wav
27,03-10,-3.0,NWM078,NWM078_03-10_-3.0.wav
27,30-06,-3.0,NWF003,NWF003_30-06_-3.0.wav
27,04-05,+0.0,NWM081,NWM081_04-05_+0.0.wav
27,64-06,-3.0,NWM079,NWM079_64-06_-3.0.wav
27,28-08,+0.0,NWM085,NWM085_28-08_+0.0.wav
27,68-08,+2.0,NWF008,NWF008_68-08_+2.0.wav
27,36-10,+1.0,NWF142,NWF142_36-10_+1.0.wav
27,30-02,+1.0,NWM086,NWM086_30-02_+1.0.wav
27,45-02,+2.0,NWF135,NWF135_45-02_+2.0.wav
27,62-06,+0.0,NWM055,NWM055_62-06_+0.0.wav
27,41-09,-2.0,NWM004,NWM004_41-09_-2.0.wav
27,47-04,+2.0,NWF142,NWF142_47-04_+2.0.wav
27,31-03,-2.0,NWF004,NWF004_31-03_-2.0.wav
27,22-07,+2.0,NWF137,NWF137_22-07_+2.0.wav
27,25-04,+0.0,NWM079,NWM079_25-04_+0.0.wav
27,45-01,+1.0,NWF133,NWF133_45-01_+1.0.wav
27,13-03,-1.0,NWF143,NWF143_13-03_-1.0.wav
27,22-02,-2.0,NWM007,NWM007_22-02_-2.0.wav
27,60-07,+2.0,NWF140,NWF140_60-07_+2.0.wav
27,22-03,-1.0,NWF133,NWF133_22-03_-1.0.wav
27,07-08,-2.0,NWF009,NWF009_07-08_-2.0.wav
27,49-05,-1.0,NWM055,NWM055_49-05_-1.0.wav
27,08-02,-1.0,NWM077,NWM077_08-02_-1.0.wav
27,23-07,-2.0,NWF140,NWF140_23-07_-2.0.wav
27,60-09,-3.0,NWF142,NWF142_60-09_-3.0.wav
27,56-07,-1.0,NWM083,NWM083_56-07_-1.0.wav
27,19-07,+0.0,NWM001,NWM001_19-07_+0.0.wav
27,71-08,-3.0,NWF133,NWF133_71-08_-3.0.wav
27,51-06,-2.0,NWM081,NWM081_51-06_-2.0.wav
27,48-03,-2.0,NWF144,NWF144_48-03_-2.0.wav
27,71-05,+1.0,NWM005,NWM005_71-05_+1.0.wav
27,57-02,+0.0,NWM005,NWM005_57-02_+0.0.wav
27,15-07,-2.0,NWM078,NWM078_15-07_-2.0.wav
27,14-04,+1.0,NWF144,NWF144_14-04_+1.0.wav
27,56-09,-2.0,NWM002,NWM002_56-09_-2.0.wav
27,42-09,-1.0,NWM005,NWM005_42-09_-1.0.wav
27,70-06,-1.0,NWM002,NWM002_70-06_-1.0.wav
27,66-05,+1.0,NWM083,NWM083_66-05_+1.0.wav
27,63-05,+1.0,NWM077,NWM077_63-05_+1.0.wav
27,22-06,+1.0,NWF136,NWF136_22-06_+1.0.wav
27,67-05,-3.0,NWM085,NWM085_67-05_-3.0.wav
27,37-09,-2.0,NWM055,NWM055_37-09_-2.0.wav
27,72-05,-2.0,NWF135,NWF135_72-05_-2.0.wav
27,10-06,-3.0,NWM007,NWM007_10-06_-3.0.wav
27,06-09,+2.0,NWF004,NWF004_06-09_+2.0.wav
27,67-01,+2.0,NWM084,NWM084_67-01_+2.0.wav
27,41-02,+2.0,NWM001,NWM001_41-02_+2.0.wav
27,71-06,+2.0,NWM007,NWM007_71-06_+2.0.wav
27,47-01,-2.0,NWM082,NWM082_47-01_-2.0.wav
27,53-01,+1.0,NWM084,NWM084_53-01_+1.0.wav
27,14-06,+2.0,NWM055,NWM055_14-06_+2.0.wav
27,45-08,-2.0,NWF137,NWF137_45-08_-2.0.wav
27,12-10,-3.0,NWF140,NWF140_12-10_-3.0.wav
27,08-04,+1.0,NWM004,NWM004_08-04_+1.0.wav
27,59-05,+0.0,NWF137,NWF137_59-05_+0.0.wav
27,65-08,-2.0,NWM080,NWM080_65-08_-2.0.wav
27,30-04,+2.0,NWF002,NWF002_30-04_+2.0.wav
27,37-01,+2.0,NWF143,NWF143_37-01_+2.0.wav
27,70-09,+0.0,NWM004,NWM004_70-09_+0.0.wav
27,32-09,+1.0,NWM001,NWM001_32-09_+1.0.wav
27,23-01,-3.0,NWF139,NWF139_23-01_-3.0.wav
27,53-09,-3.0,NWM086,NWM086_53-09_-3.0.wav
27,57-06,+1.0,NWM007,NWM007_57-06_+1.0.wav
27,02-01,+1.0,NWM055,NWM055_02-01_+1.0.wav
27,04-04,-1.0,NWM080,NWM080_04-04_-1.0.wav
27,46-05,+1.0,NWF140,NWF140_46-05_+1.0.wav
27,12-03,+2.0,NWF139,NWF139_12-03_+2.0.wav
27,18-01,-1.0,NWM085,NWM085_18-01_-1.0.wav
27,46-02,+0.0,NWF139,NWF139_46-02_+0.0.wav
27,60-10,-2.0,NWF143,NWF143_60-10_-2.0.wav
27,23-09,+0.0,NWF142,NWF142_23-09_+0.0.wav
27,70-02,-3.0,NWF009,NWF009_70-02_-3.0.wav
27,18-04,+1.0,NWF002,NWF002_18-04_+1.0.wav
27,49-08,+0.0,NWM077,NWM077_49-08_+0.0.wav
27,17-06,-2.0,NWM084,NWM084_17-06_-2.0.wav
27,67-10,+0.0,NWF003,NWF003_67-10_+0.0.wav
27,16-01,+0.0,NWM080,NWM080_16-01_+0.0.wav
27,33-05,-3.0,NWM004,NWM004_33-05_-3.0.wav
27,38-02,-3.0,NWM081,NWM081_38-02_-3.0.wav
27,08-07,+2.0,NWM005,NWM005_08-07_+2.0.wav
27,36-08,+0.0,NWF140,NWF140_36-08_+0.0.wav
27,50-06,+2.0,NWM079,NWM079_50-06_+2.0.wav
27,13-07,+0.0,NWF143,NWF143_13-07_+0.0.wav
27,27-06,+2.0,NWM081,NWM081_27-06_+2.0.wav
27,56-10,-1.0,NWM004,NWM004_56-10_-1.0.wav
27,45-10,-1.0,NWF139,NWF139_45-10_-1.0.wav
27,39-04,+2.0,NWM086,NWM086_39-04_+2.0.wav
27,44-10,+0.0,NWM007,NWM007_44-10_+0.0.wav
27,34-10,-2.0,NWF139,NWF139_34-10_-2.0.wav
27,58-03,-3.0,NWF135,NWF135_58-03_-3.0.wav
27,34-02,+0.0,NWF133,NWF133_34-02_+0.0.wav
27,06-05,+1.0,NWF003,NWF003_06-05_+1.0.wav
27,53-03,+2.0,NWM085,NWM085_53-03_+2.0.wav
27,05-07,-2.0,NWM085,NWM085_05-07_-2.0.wav
